DATE,USD/EURO,OIL,DOW JONES,J&J,AMOZON,APPLE,BERKSHIRE,GOOGLE,Volume,Close
8/10/16,0.8947,41.71,18495.66016,123.360001,768.559998,108,146.690002,808.48999,3254950000,2175.48999
8/11/16,0.8979,43.49,18613.51953,123.769997,771.23999,107.93,147.740005,808.200012,3423160000,2185.790039
8/12/16,0.896,44.49,18576.4707,123.220001,772.559998,108.18,147.720001,807.049988,3000660000,2184.050049
8/15/16,0.8942,45.74,18636.05078,122.309998,768.48999,109.480003,147.779999,805.960022,3078530000,2190.149902
8/16/16,0.8866,46.58,18552.01953,120.330002,764.039978,109.379997,147.240005,801.190002,3196400000,2178.149902
8/17/16,0.8859,46.79,18573.93945,121.309998,764.630005,109.220001,149.080002,805.419983,3388910000,2182.219971
8/18/16,0.8808,48.22,18597.69922,120.720001,764.460022,109.080002,148.809998,802.75,3300570000,2187.02002
8/19/16,0.8829,48.52,18552.57031,119.919998,757.309998,109.360001,148.75,799.650024,3084800000,2183.870117
8/22/16,0.8835,47.05,18529.41992,119.129997,759.47998,108.510002,148.449997,796.950012,2777550000,2182.639893
8/23/16,0.8846,48.1,18547.30078,119.440002,762.450012,108.849998,148.770004,796.590027,3041490000,2186.899902
8/24/16,0.8878,46.77,18481.48047,118.709999,757.25,108.029999,148.410004,793.599976,3148280000,2175.439941
8/25/16,0.8863,47.33,18448.41016,118.57,759.219971,107.57,148.639999,791.299988,2969310000,2172.469971
8/26/16,0.8931,47.64,18395.40039,119.040001,769,106.940002,147.910004,793.219971,3342340000,2169.040039
8/29/16,0.8938,46.98,18502.99023,119.919998,771.289978,106.82,149.300003,795.820007,2654780000,2180.379883
8/30/16,0.8975,46.35,18454.30078,119.470001,767.580017,106,150.229996,791.919983,3006800000,2176.120117
8/31/16,0.8962,44.7,18400.88086,119.339996,769.159973,106.099998,150.490005,789.849976,3766390000,2170.949951
9/1/16,0.8931,43.16,18419.30078,119.080002,770.619995,106.730003,150.350006,791.400024,3392120000,2170.860107
9/2/16,0.8963,44.44,18491.96094,119.32,772.440002,107.730003,150.720001,796.869995,3091120000,2179.97998
9/6/16,0.8884,44.83,18538.11914,119.75,788.869995,107.699997,150.429993,808.02002,3447650000,2186.47998
9/7/16,0.8896,45.5,18526.14063,119.610001,784.47998,108.360001,149.580002,807.98999,3319420000,2186.159912
9/8/16,0.8881,47.62,18479.91016,119.470001,784.059998,105.519997,149.779999,802.840027,3727840000,2181.300049
9/9/16,0.8903,45.88,18085.44922,118.230003,760.140015,103.129997,146.619995,788.47998,4233960000,2127.810059
9/12/16,0.8901,46.29,18325.07031,119.160004,771.48999,105.440002,148.970001,798.820007,4010480000,2159.040039
9/13/16,0.8912,44.9,18066.75,117.610001,761.01001,107.949997,146.229996,788.719971,4141670000,2127.02002
9/14/16,0.8889,43.58,18034.76953,117.860001,761.090027,111.769997,145.779999,790.460022,3664100000,2125.77002
9/15/16,0.8894,43.91,18212.48047,118.629997,769.690002,115.57,146.660004,801.22998,3373720000,2147.26001
9/16/16,0.8963,43.03,18123.80078,118.25,778.52002,114.919998,145.009995,797.969971,5014360000,2139.159912
9/19/16,0.8949,43.3,18120.16992,117.660004,775.099976,113.580002,145.240005,795.390015,3163000000,2139.120117
9/20/16,0.8965,43.44,18129.96094,117.949997,780.219971,113.57,144.919998,799.780029,3140730000,2139.76001
9/21/16,0.8938,45.34,18293.69922,118.910004,789.73999,113.550003,146.460007,805.030029,3712090000,2163.120117
9/22/16,0.8922,46.32,18392.46094,119.459999,804.700012,114.620003,146.529999,815.950012,3552830000,2177.179932
9/23/16,0.8908,44.48,18261.44922,118.809998,805.75,112.709999,145,814.960022,3317190000,2164.689941
9/26/16,0.8886,45.93,18094.83008,117.779999,799.159973,112.879997,144.179993,802.650024,3216170000,2146.100098
9/27/16,0.8917,44.67,18228.30078,119.220001,816.109985,113.089996,145.339996,810.72998,3437770000,2159.929932
9/28/16,0.8916,47.05,18339.24023,119.389999,828.719971,113.949997,145.279999,810.059998,3891460000,2171.370117
9/29/16,0.8911,47.83,18143.44922,117.269997,829.049988,112.18,143.589996,802.640015,4249220000,2151.129883
9/30/16,0.8896,48.24,18308.15039,118.129997,837.309998,113.050003,144.470001,804.059998,4173340000,2168.27002
10/3/16,0.892,48.81,18253.84961,118.809998,836.73999,112.519997,143.759995,800.380005,3137550000,2161.199951
10/4/16,0.8924,48.69,18168.44922,118.82,834.030029,113,143.169998,802.789978,3750890000,2150.48999
10/5/16,0.8924,49.83,18281.0293,119.18,844.359985,113.050003,144.149994,801.22998,3906550000,2159.72998
10/6/16,0.8969,50.44,18268.5,118.75,841.659973,113.889999,143.869995,803.080017,3461550000,2160.77002
10/7/16,0.8927,49.81,18240.49023,119.239998,839.429993,114.059998,144.520004,800.710022,3619890000,2153.73999
10/10/16,0.8978,51.35,18329.03906,119.800003,841.710022,116.050003,145.199997,814.169983,2916550000,2163.659912
10/11/16,0.9046,50.79,18128.66016,117.639999,831,116.300003,143.949997,809.570007,3438270000,2136.72998
10/12/16,0.9084,50.18,18144.19922,117.970001,834.090027,117.339996,144.910004,811.77002,2977100000,2139.179932
10/13/16,0.9044,50.44,18098.93945,118.260002,829.280029,116.980003,143.220001,804.080017,3580450000,2132.550049
10/14/16,0.9115,50.35,18138.38086,117.559998,822.960022,117.629997,144.179993,804.599976,3228150000,2132.97998
10/17/16,0.9091,49.94,18086.40039,118.489998,812.950012,117.550003,143.800003,806.840027,2830390000,2126.5
10/18/16,0.9107,50.29,18161.93945,115.410004,817.650024,117.470001,144.300003,821.48999,3170000000,2139.600098
10/19/16,0.9113,51.6,18202.61914,114.589996,817.690002,117.120003,144.860001,826.840027,3362670000,2144.290039
10/20/16,0.9149,50.43,18162.34961,114.870003,810.320007,117.059998,144.490005,821.630005,3337170000,2141.340088
10/21/16,0.9187,50.85,18145.71094,113.440002,818.98999,116.599998,143.600006,824.059998,3448850000,2141.159912
10/24/16,0.919,50.52,18223.0293,113.610001,838.090027,117.650002,143.830002,835.73999,3357320000,2151.330078
10/25/16,0.9184,49.96,18169.26953,113.959999,835.179993,118.25,143.419998,828.549988,3751340000,2143.159912
10/26/16,0.9166,49.18,18199.33008,114.559998,822.590027,115.589996,143.940002,822.099976,3775200000,2139.429932
10/27/16,0.9177,49.72,18169.67969,115.699997,818.359985,114.480003,144.449997,817.349976,4204830000,2133.040039
10/28/16,0.9102,48.7,18161.18945,115.330002,776.320007,113.720001,144,819.559998,4019510000,2126.409912
10/31/16,0.9106,46.86,18142.41992,115.989998,789.820007,113.540001,144.300003,809.900024,3922400000,2126.149902
11/1/16,0.9045,46.67,18037.09961,115.339996,785.409973,111.489998,143.630005,805.47998,4532160000,2111.719971
11/2/16,0.9011,45.34,17959.64063,114.860001,765.559998,111.589996,143.190002,788.419983,4248580000,2097.939941
11/3/16,0.9005,44.66,17930.66992,115.029999,767.030029,109.830002,143.639999,782.190002,3886740000,2088.659912
11/4/16,0.8976,44.07,17888.2793,115.110001,755.049988,108.839996,142.949997,781.099976,3837860000,2085.179932
11/7/16,0.9058,44.89,18259.59961,116.660004,784.929993,110.410004,146.910004,802.030029,3736060000,2131.52002
11/8/16,0.907,44.98,18332.74023,117.050003,787.75,111.059998,147.789993,811.97998,3916930000,2139.560059
11/9/16,0.9166,45.27,18589.68945,120.309998,771.880005,110.879997,151.279999,805.590027,6264150000,2163.26001
11/10/16,0.9181,44.66,18807.88086,119.540001,742.380005,107.790001,156.059998,780.289978,6451640000,2167.47998
11/11/16,0.9212,43.41,18847.66016,118.470001,739.01001,108.43,156.919998,771.75,4988050000,2164.449951
11/14/16,0.9314,43.32,18868.68945,116.599998,719.070007,105.709999,157.929993,753.219971,5367200000,2164.199951
11/15/16,0.9327,45.81,18923.06055,116.32,743.23999,107.110001,157.460007,775.159973,4543860000,2180.389893
11/16/16,0.9354,45.57,18868.14063,116.360001,746.48999,109.989998,157.080002,779.97998,3830590000,2176.939941
11/17/16,0.9411,45.42,18903.82031,116.57,756.400024,109.949997,158.389999,786.159973,3809160000,2187.120117
11/18/16,0.9445,45.69,18867.92969,115.360001,760.159973,110.059998,157.75,775.969971,3572400000,2181.899902
11/21/16,0.9408,47.49,18956.68945,115,780,111.730003,158.710007,784.799988,3607010000,2198.179932
11/22/16,0.941,48.03,19023.86914,112.739998,785.330017,111.800003,158.660004,785,3957940000,2202.939941
11/23/16,0.9474,47.96,19083.17969,113.07,780.119995,111.230003,158.110001,779,3418640000,2204.719971
11/25/16,0.9446,46.06,19152.14063,114.129997,780.369995,111.790001,158.179993,780.22998,1584600000,2213.350098
11/28/16,0.9421,47.08,19097.90039,113.129997,766.77002,111.57,156.970001,785.789978,3505650000,2201.719971
11/29/16,0.9391,45.23,19121.59961,112.480003,762.52002,111.459999,157.679993,789.440002,3706560000,2204.659912
11/30/16,0.9445,49.44,19123.58008,111.300003,750.570007,110.519997,157.440002,775.880005,5533980000,2198.810059
12/1/16,0.9379,51.06,19191.92969,111.379997,743.650024,109.489998,160.119995,764.330017,5063740000,2191.080078
12/2/16,0.937,51.68,19170.41992,111.959999,740.340027,109.900002,159.389999,764.460022,3779500000,2191.949951
12/5/16,0.9291,51.79,19216.24023,111.940002,759.359985,109.110001,160.210007,778.219971,3895230000,2204.709961
12/6/16,0.9331,50.93,19251.7793,112.059998,764.719971,109.949997,161.339996,776.179993,3855320000,2212.22998
12/7/16,0.93,49.77,19549.61914,111.099998,770.419983,111.029999,164.690002,791.469971,4501820000,2241.350098
12/8/16,0.9421,50.84,19614.81055,110.989998,767.330017,112.120003,164.110001,795.169983,4200580000,2246.189941
12/9/16,0.9468,51.5,19756.84961,112.260002,768.659973,113.949997,164.860001,809.450012,3884480000,2259.530029
12/12/16,0.9404,52.83,19796.42969,115.360001,760.119995,113.300003,166.119995,807.900024,4034510000,2256.959961
12/13/16,0.941,52.98,19911.21094,115.889999,774.340027,115.190002,166.619995,815.340027,3857590000,2271.719971
12/14/16,0.949,51.04,19792.5293,114.989998,768.820007,115.190002,165.059998,817.890015,4406970000,2253.280029
12/15/16,0.9603,50.9,19852.24023,115.889999,761,115.82,165.729996,815.650024,4168200000,2262.030029
12/16/16,0.9568,51.9,19843.41016,115.879997,757.77002,115.970001,164.759995,809.840027,5920340000,2258.070068
12/19/16,0.9614,52.12,19883.06055,116.019997,766,116.639999,165.350006,812.5,3248370000,2262.530029
12/20/16,0.9627,52.23,19974.61914,115.660004,771.219971,116.949997,166.360001,815.200012,3298780000,2270.76001
12/21/16,0.9593,52.49,19941.96094,115.309998,770.599976,117.059998,165.949997,812.200012,2852230000,2265.179932
12/22/16,0.9582,52.95,19918.88086,115.440002,766.340027,116.290001,166.029999,809.679993,2876320000,2260.959961
12/23/16,0.9564,53.02,19933.81055,115.959999,760.590027,116.519997,165.320007,807.799988,2020550000,2263.790039
12/27/16,0.9563,53.9,19945.03906,115.910004,771.400024,117.260002,164.949997,809.929993,1987080000,2268.879883
12/28/16,0.9604,54.06,19833.67969,115.099998,772.130005,116.760002,163.75,804.570007,2392360000,2249.919922
12/29/16,0.9532,53.77,19819.7793,115.489998,765.150024,116.730003,163.050003,802.880005,2336370000,2249.26001
12/30/16,0.9509,53.72,19762.59961,115.209999,749.869995,115.82,162.979996,792.450012,2670900000,2238.830078
1/3/17,0.961,52.33,19881.75977,115.839996,753.669983,116.150002,163.830002,808.01001,3770530000,2257.830078
1/4/17,0.9534,53.26,19942.16016,115.650002,757.179993,116.019997,164.080002,807.77002,3764890000,2270.75
1/5/17,0.9427,53.76,19899.28906,116.860001,780.450012,116.610001,163.300003,813.02002,3761820000,2269
1/6/17,0.9494,53.99,19963.80078,116.300003,795.98999,117.910004,163.410004,825.210022,3339890000,2276.97998
1/9/17,0.9457,51.96,19887.38086,116.279999,796.919983,118.989998,162.020004,827.179993,3217610000,2268.899902
1/10/17,0.9474,50.82,19855.5293,116.160004,795.900024,119.110001,161.470001,826.01001,3638790000,2268.899902
1/11/17,0.9449,52.25,19954.2793,114.730003,799.02002,119.75,162.229996,829.859985,3620410000,2275.320068
1/12/17,0.9423,53.01,19891,114.620003,813.640015,119.25,161.410004,829.530029,3462130000,2270.439941
1/13/17,0.9395,52.37,19885.73047,114.599998,817.140015,119.040001,161.899994,830.940002,3081270000,2274.639893
1/17/17,0.9334,52.48,19826.76953,114.870003,809.719971,120,159.639999,827.460022,3584990000,2267.889893
1/18/17,0.9406,51.08,19804.7207,114.699997,807.47998,119.989998,160.490005,829.02002,3315250000,2271.889893
1/19/17,0.9377,51.37,19732.40039,114.199997,809.039978,119.779999,159.410004,824.369995,3165970000,2263.689941
1/20/17,0.9344,52.42,19827.25,114.150002,808.330017,120,160.210007,828.169983,3524970000,2271.310059
1/23/17,0.929,52.75,19799.84961,113.910004,817.880005,120.080002,158.809998,844.429993,3152710000,2265.199951
1/24/17,0.9319,53.18,19912.71094,111.760002,822.440002,119.970001,160.720001,849.530029,3810960000,2280.070068
1/25/17,0.9304,52.75,20068.50977,112.800003,836.52002,121.879997,164.25,858.450012,3846020000,2298.370117
1/26/17,0.9361,53.78,20100.91016,111.839996,839.150024,121.940002,164.919998,856.97998,3610360000,2296.679932
1/27/17,0.9346,53.17,20093.7793,113.379997,835.77002,121.949997,164.399994,845.030029,3135890000,2294.689941
1/30/17,0.9351,52.63,19971.13086,113.129997,830.380005,121.629997,164.800003,823.830017,3591270000,2280.899902
1/31/17,0.9261,52.81,19864.08984,113.25,823.47998,121.349998,164.139999,820.190002,4087450000,2278.870117
2/1/17,0.9286,53.88,19890.93945,113.230003,832.349976,128.75,163.610001,815.23999,3916610000,2279.550049
2/2/17,0.9295,53.54,19884.91016,113.57,839.950012,128.529999,163,818.26001,3807710000,2280.850098
2/3/17,0.9273,53.83,20071.46094,113.639999,810.200012,129.080002,163.940002,820.130005,3597970000,2297.419922
2/6/17,0.9302,53.01,20052.41992,113.400002,807.640015,130.289993,163.419998,821.619995,3109050000,2292.560059
2/7/17,0.9361,52.17,20090.28906,113.480003,812.5,131.529999,162.929993,829.22998,3448690000,2293.080078
2/8/17,0.9346,52.34,20054.33984,113.400002,819.710022,132.039993,162.869995,829.880005,3609740000,2294.669922
2/9/17,0.9385,53,20172.40039,114.080002,821.359985,132.419998,164.039993,830.059998,3677940000,2307.870117
2/10/17,0.9397,53.86,20269.36914,115.239998,827.460022,132.119995,164.009995,834.849976,3475020000,2316.100098
2/13/17,0.9435,52.93,20412.16016,115.879997,836.530029,133.289993,165.850006,838.960022,3349730000,2328.25
2/14/17,0.9454,53.2,20504.41016,116.360001,836.390015,135.020004,166.949997,840.030029,3520910000,2337.580078
2/15/17,0.9433,53.11,20611.85938,117.199997,842.700012,135.509995,167.279999,837.320007,3775590000,2349.25
2/16/17,0.9369,53.36,20619.76953,118.080002,844.140015,135.350006,167.740005,842.169983,3672370000,2347.219971
2/17/17,0.9422,53.4,20624.05078,118.860001,845.070007,135.720001,168.570007,846.549988,3513060000,2351.159912
2/21/17,0.949,54.06,20743,119.660004,856.440002,136.699997,168.919998,849.27002,3579780000,2365.379883
2/22/17,0.9473,53.59,20775.59961,119.519997,855.609985,137.110001,169.610001,851.359985,3468670000,2362.820068
2/23/17,0.945,54.45,20810.32031,121.699997,852.190002,136.529999,170.149994,851,4015260000,2363.810059
2/24/17,0.9467,53.99,20821.75977,122.730003,845.23999,136.660004,170.220001,847.809998,3831570000,2367.340088
2/27/17,0.9446,54.05,20837.43945,122.400002,848.640015,136.929993,170.630005,849.669983,3582610000,2369.75
2/28/17,0.9455,54.01,20812.24023,122.209999,845.039978,136.990005,171.419998,844.929993,4210140000,2363.639893
3/1/17,0.9481,53.83,21115.55078,123.860001,853.080017,139.789993,177.279999,856.75,4345180000,2395.959961
3/2/17,0.9517,52.61,21002.9707,123.629997,848.909973,138.960007,175.889999,849.849976,3821320000,2381.919922
3/3/17,0.9414,53.33,21005.71094,123.790001,849.880005,139.779999,175.679993,849.080017,3555260000,2383.120117
3/6/17,0.945,53.2,20954.33984,123.709999,846.609985,139.339996,175.399994,847.27002,3232700000,2375.310059
3/7/17,0.9464,53.14,20924.75977,123.830002,846.02002,139.520004,175.300003,851.150024,3518390000,2368.389893
3/8/17,0.9487,50.28,20855.73047,124.099998,850.5,139,174.970001,853.640015,3812100000,2362.97998
3/9/17,0.9455,49.28,20858.18945,125.949997,853,138.679993,175.369995,857.840027,3716340000,2364.870117
3/10/17,0.9371,48.49,20902.98047,126.209999,852.460022,139.139999,174.979996,861.409973,3432950000,2372.600098
3/13/17,0.9386,48.4,20881.48047,126.68,854.590027,139.199997,175.389999,864.580017,3133900000,2373.469971
3/14/17,0.9431,47.72,20837.36914,127.050003,852.530029,138.990005,174.729996,865.909973,3172630000,2365.449951
3/15/17,0.9316,48.86,20950.09961,128.960007,852.969971,140.460007,174.669998,868.390015,3906840000,2385.26001
3/16/17,0.9288,48.75,20934.55078,128.460007,853.419983,140.690002,174.080002,870,3365660000,2381.379883
3/17/17,0.9313,48.78,20914.61914,128.059998,852.309998,139.990005,172.820007,872.369995,5178040000,2378.25
3/20/17,0.9312,48.22,20905.85938,128.070007,856.969971,141.460007,172.070007,867.909973,3054930000,2373.469971
3/21/17,0.925,47.34,20668.00977,127.25,843.200012,139.839996,169.470001,850.140015,4265590000,2344.02002
3/22/17,0.9262,48.04,20661.30078,126.260002,848.059998,141.419998,169.300003,849.799988,3572730000,2348.449951
3/23/17,0.9274,47.7,20656.58008,125.900002,847.380005,140.919998,169.889999,839.650024,3260600000,2345.959961
3/24/17,0.9261,47.97,20596.7207,125.480003,845.609985,140.639999,168.660004,835.140015,2975130000,2343.97998
3/27/17,0.9204,47.73,20550.98047,125.800003,846.820007,140.880005,167.440002,838.51001,3240230000,2341.590088
3/28/17,0.9248,48.37,20701.5,125.660004,856,143.800003,168.309998,840.630005,3367780000,2358.570068
3/29/17,0.9288,49.51,20659.32031,124.919998,874.320007,144.119995,166.589996,849.869995,3106940000,2361.129883
3/30/17,0.9367,50.35,20728.49023,124.660004,876.340027,143.929993,167.360001,849.47998,3158420000,2368.060059
3/31/17,0.9387,50.6,20663.2207,124.550003,886.539978,143.660004,166.679993,847.799988,3354110000,2362.719971
4/3/17,0.9374,50.24,20650.21094,124.690002,891.51001,143.699997,166.869995,856.75,3416400000,2358.840088
4/4/17,0.9369,51.03,20689.24023,124.68,906.830017,144.770004,166.860001,852.570007,3206240000,2360.159912
4/5/17,0.9377,51.15,20648.15039,124.800003,909.280029,144.020004,165.830002,848.909973,3770520000,2352.949951
4/6/17,0.9395,51.7,20662.94922,125.050003,898.280029,143.660004,166.470001,845.099976,3201920000,2357.48999
4/7/17,0.9443,52.24,20656.09961,124.919998,894.880005,143.339996,166.169998,842.099976,3053150000,2355.540039
4/10/17,0.9437,53.08,20658.01953,124.339996,907.039978,143.169998,166.350006,841.700012,2785410000,2357.159912
4/11/17,0.9432,53.4,20651.30078,124.220001,902.359985,141.630005,165.699997,839.880005,3117420000,2353.780029
4/12/17,0.9375,53.11,20591.85938,125.400002,896.22998,141.800003,165.110001,841.460022,3196950000,2344.929932
4/13/17,0.9422,53.18,20453.25,124.989998,884.669983,141.050003,162.899994,840.179993,3143890000,2328.949951
4/17/17,0.9395,52.65,20636.91992,125.720001,901.98999,141.830002,164.350006,855.130005,2824710000,2349.01001
4/18/17,0.9319,52.41,20523.2793,121.82,903.780029,141.199997,163.690002,853.98999,3269840000,2342.189941
4/19/17,0.9336,50.44,20404.49023,121.370003,899.200012,140.679993,162.759995,856.51001,3519900000,2338.169922
4/20/17,0.9331,50.27,20578.71094,121.870003,902.059998,142.440002,164.979996,860.080017,3647420000,2355.840088
4/21/17,0.9322,49.62,20547.75977,121.760002,898.530029,142.270004,163.410004,858.950012,3503360000,2348.689941
4/24/17,0.9202,49.23,20763.89063,122.889999,907.409973,143.639999,165.779999,878.929993,3690650000,2374.149902
4/25/17,0.9153,49.56,20996.11914,123.43,907.619995,144.529999,167.529999,888.840027,3995240000,2388.610107
4/26/17,0.9172,49.62,20975.08984,123.510002,909.289978,143.679993,167.630005,889.140015,4105920000,2387.449951
4/27/17,0.9197,48.97,20981.33008,123.739998,918.380005,143.789993,166.550003,891.440002,4098460000,2388.77002
4/28/17,0.9177,49.33,20940.50977,123.470001,924.98999,143.649994,165.210007,924.52002,3718270000,2384.199951
5/1/17,0.9175,48.84,20913.46094,123.339996,948.22998,146.580002,165.440002,932.820007,3199240000,2388.330078
5/2/17,0.9149,47.66,20949.89063,123.699997,946.940002,147.509995,166.050003,937.090027,3813680000,2391.169922
5/3/17,0.9186,47.82,20957.90039,123.330002,941.030029,147.059998,166.729996,948.450012,3893990000,2388.129883
5/4/17,0.9103,45.52,20951.4707,123.949997,937.530029,146.529999,166.339996,954.719971,4362540000,2389.52002
5/5/17,0.9093,46.22,21006.93945,123.510002,934.150024,148.960007,166.550003,950.280029,3540140000,2399.290039
5/8/17,0.9154,46.43,21012.2793,123.25,949.039978,153.009995,165.020004,958.690002,3429440000,2399.379883
5/9/17,0.9196,45.88,20975.7793,123.209999,952.820007,153.990005,163.460007,956.710022,3653590000,2396.919922
5/10/17,0.9202,47.33,20943.10938,122.809998,948.950012,153.259995,163.720001,954.840027,3643530000,2399.629883
5/11/17,0.9206,47.83,20919.41992,123.199997,947.619995,153.949997,163.270004,955.890015,3727420000,2394.439941
5/12/17,0.9149,47.84,20896.60938,123.639999,961.349976,156.100006,163.320007,955.140015,3305630000,2390.899902
5/15/17,0.9112,48.85,20981.93945,126.989998,957.969971,155.699997,163.800003,959.219971,3473600000,2402.320068
5/16/17,0.9023,48.66,20979.75,127.769997,966.070007,155.470001,163.610001,964.609985,3420790000,2400.669922
5/17/17,0.8962,49.07,20606.92969,126.669998,944.76001,150.25,161.259995,942.169983,4163000000,2357.030029
5/18/17,0.9006,49.35,20663.01953,126.970001,958.48999,152.539993,161.619995,950.5,4319420000,2365.719971
5/19/17,0.8923,50.33,20804.83984,127,959.840027,153.059998,163.240005,954.650024,3825160000,2381.72998
5/22/17,0.8899,50.73,20894.83008,127.260002,970.669983,153.990005,165.130005,964.070007,3172830000,2394.02002
5/23/17,0.8942,51.47,20937.91016,127.519997,971.539978,153.800003,165.479996,970.549988,3213570000,2398.419922
5/24/17,0.8913,51.36,21012.41992,127.510002,980.349976,153.339996,164.929993,977.609985,3389900000,2404.389893
5/25/17,0.8921,48.9,21082.94922,127.529999,993.380005,153.869995,165.300003,991.859985,3535390000,2415.070068
5/26/17,0.8942,49.8,21080.2793,126.919998,995.780029,153.610001,165.690002,993.27002,2805040000,2415.820068
5/30/17,0.894,49.66,21029.4707,127.110001,996.700012,153.669998,165.110001,996.169983,3203160000,2412.909912
5/31/17,0.8894,48.32,21008.65039,128.25,994.619995,152.759995,165.279999,987.090027,4516110000,2411.800049
6/1/17,0.8919,48.36,21144.17969,128.779999,995.950012,153.179993,166.660004,988.289978,3857140000,2430.060059
6/2/17,0.8863,47.66,21206.28906,130.080002,1006.72998,155.449997,166.289993,996.119995,3461680000,2439.070068
6/5/17,0.8885,47.4,21184.03906,130.360001,1011.340027,153.929993,166.520004,1003.880005,2912600000,2436.100098
6/6/17,0.8867,48.19,21136.23047,130.830002,1003,154.449997,166.130005,996.679993,3357840000,2429.330078
6/7/17,0.8883,45.72,21173.68945,130.75,1010.070007,155.369995,166.5,1001.5,3572300000,2433.139893
6/8/17,0.8918,45.64,21182.5293,130.550003,1010.27002,154.990005,166.940002,1004.280029,3728860000,2433.790039
6/9/17,0.8932,45.83,21271.9707,131.529999,978.309998,148.979996,170,970.119995,4027340000,2431.77002
6/12/17,0.8927,46.08,21235.66992,131.820007,964.909973,145.419998,170.5,961.809998,4027750000,2429.389893
6/13/17,0.892,46.46,21328.4707,132.020004,980.789978,146.589996,171.470001,970.5,3275500000,2440.350098
6/14/17,0.8914,44.73,21374.56055,132.770004,976.469971,145.160004,171.449997,967.929993,3555590000,2437.919922
6/15/17,0.8972,44.46,21359.90039,133.039993,964.169983,144.289993,170.550003,960.179993,3353050000,2432.459961
6/16/17,0.8931,44.74,21384.2793,134.350006,987.710022,142.270004,170.479996,958.619995,5284720000,2433.149902
6/19/17,0.897,44.2,21528.99023,134.070007,995.169983,146.339996,171.550003,975.219971,3264700000,2453.459961
6/20/17,0.8981,43.23,21467.14063,134.220001,992.590027,145.009995,170.550003,968.98999,3416510000,2437.030029
6/21/17,0.8954,42.53,21410.0293,134.910004,1002.22998,145.869995,169.619995,978.590027,3594820000,2435.610107
6/22/17,0.8967,42.74,21397.28906,136.050003,1001.299988,145.630005,168.320007,976.619995,3468210000,2434.5
6/23/17,0.8933,43.01,21394.75977,136.429993,1003.73999,146.279999,167.220001,986.090027,5278330000,2438.300049
6/26/17,0.8943,43.38,21409.55078,136.339996,993.97998,145.820007,167.490005,972.090027,3238970000,2439.070068
6/27/17,0.882,44.24,21310.66016,135.009995,976.780029,143.729996,167.350006,948.090027,3563910000,2419.379883
6/28/17,0.8789,44.74,21454.60938,133.820007,990.330017,145.830002,169.889999,961.01001,3500800000,2440.689941
6/29/17,0.874,44.93,21287.0293,132.639999,975.929993,143.679993,169.300003,937.820007,3900280000,2419.699951
6/30/17,0.8752,46.04,21349.63086,132.289993,968,144.020004,169.369995,929.679993,3361590000,2423.409912
7/3/17,0.8799,47.07,21479.26953,132.899994,953.659973,143.5,171.800003,919.460022,1962290000,2429.01001
7/5/17,0.8809,45.13,21478.16992,133.639999,971.400024,144.089996,171.850006,932.26001,3367220000,2432.540039
7/6/17,0.8754,45.52,21320.03906,132.520004,965.140015,142.729996,170.199997,927.690002,3364520000,2409.75
7/7/17,0.8771,44.23,21414.33984,132.539993,978.76001,144.179993,171.139999,940.809998,2901330000,2425.179932
7/10/17,0.8772,44.4,21408.51953,131.550003,996.469971,145.059998,170.25,951,2999130000,2427.429932
7/11/17,0.872,45.04,21409.07031,131.229996,994.130005,145.529999,169.240005,953.530029,3106750000,2425.530029
7/12/17,0.8762,45.49,21532.14063,132.229996,1006.51001,145.740005,169.919998,967.659973,3171620000,2443.25
7/13/17,0.8773,46.08,21553.08984,131.860001,1000.630005,147.770004,169.690002,968.849976,3067670000,2447.830078
7/14/17,0.872,46.54,21637.74023,132.600006,1001.809998,149.039993,169.470001,976.909973,2736640000,2459.27002
7/17/17,0.8712,46.02,21629.7207,132.149994,1010.039978,149.559998,170.160004,975.960022,2793170000,2459.139893
7/18/17,0.8655,46.4,21574.73047,134.460007,1024.449951,150.080002,170.309998,986.950012,2962130000,2460.610107
7/19/17,0.8684,47.12,21640.75,135.210007,1026.869995,151.020004,171.199997,992.77002,3059760000,2473.830078
7/20/17,0.8598,46.79,21611.7793,136.570007,1028.699951,150.339996,171.330002,992.190002,3182780000,2473.449951
7/21/17,0.8575,45.77,21580.07031,135.309998,1025.670044,150.270004,171.339996,993.840027,3059570000,2472.540039
7/24/17,0.859,46.34,21513.16992,133.009995,1038.949951,152.089996,171.369995,998.309998,3010240000,2469.909912
7/25/17,0.8586,47.89,21613.42969,131.880005,1039.869995,152.740005,172.940002,969.030029,4108060000,2477.129883
7/26/17,0.8522,48.75,21711.00977,130.949997,1052.800049,153.460007,173.020004,965.309998,3557020000,2477.830078
7/27/17,0.8564,49.04,21796.55078,130.830002,1046,150.559998,173.050003,952.51001,3995520000,2475.419922
7/28/17,0.8509,49.71,21830.31055,131.850006,1020.039978,149.5,174,958.330017,3294770000,2472.100098
7/31/17,0.8445,50.17,21891.11914,132.720001,987.780029,148.729996,174.970001,945.5,3469210000,2470.300049
8/1/17,0.8474,49.16,21963.91992,132.509995,996.190002,150.050003,176.289993,946.559998,3460860000,2476.350098
8/2/17,0.8435,49.59,22016.24023,132.160004,995.890015,157.139999,177.850006,947.640015,3478580000,2477.570068
